domain,block,field,fact_text
notion.com,features,usage_limit,Free: 1 notion.site domain; paid plans up to 5
notion.com,features,usage_limit,AI data retention 30 days on Free/Plus/Business; zero retention on Enterprise
notion.com,features,usage_limit,Custom Agents require Notion credits
notion.com,features,usage_limit,Workers require Notion credits (free trial until Oct 15)
notion.com,setup,setup_step,Go to the Quickstart to create a personal access token
notion.com,setup,setup_step,Make your first API request using the token
notion.com,setup,setup_step,See a new page appear in your workspace
notion.com,setup,setup_step,"Choose an auth model: PAT, internal, or public connection"
notion.com,setup,setup_step,"Configure capabilities (read, write, comments, etc.) for your connection"
notion.com,setup,setup_step,Grant content access to pages/databases via Developer portal or OAuth
notion.com,setup,setup_step,Optionally set up webhooks to subscribe to real-time events
notion.com,setup,setup_step,Optionally list your public connection on the Marketplace
notion.com,setup,auth_method,Static API token (PAT or internal connection) or OAuth 2.0 (public connections)
notion.com,setup,has_public_api,True
notion.com,setup,sdk,Notion SDK for JavaScript
notion.com,setup,key_integration,Webhooks
notion.com,setup,key_integration,Notion Marketplace
notion.com,setup,key_integration,SCIM (user provisioning)
notion.com,setup,key_integration,SAML SSO
notion.com,setup,key_integration,Postman
notion.com,setup,key_integration,Notion MCP
notion.com,setup,key_integration,Notion Workers
npmjs.com,pricing,plan,name=Free | price_monthly=0 | currency=USD
npmjs.com,pricing,plan,name=Pro | price_monthly=7 | currency=USD
npmjs.com,pricing,plan,name=Teams | price_monthly=7 | currency=USD
npmjs.com,pricing,free_plan,True
npmjs.com,features,main_feature,Fast flow control library combining promises and callbacks
npmjs.com,features,main_feature,Runs functions in series or parallel combinations
npmjs.com,features,main_feature,Accepts synchronous and asynchronous functions
npmjs.com,features,main_feature,Supports retries with configurable delays and backoffs
npmjs.com,features,main_feature,Configurable timeouts per plan
npmjs.com,features,main_feature,Reusable plan objects for shared error/success handling
npmjs.com,features,main_feature,Chainable API for sequential function execution
npmjs.com,features,main_feature,Error handling with typed error callbacks (e.g. SyntaxError)
npmjs.com,features,main_feature,HTTP response support via response plan property
npmjs.com,features,main_feature,Base plan fallback for default behavior
npmjs.com,features,main_feature,Filter functions returning truthy results from input
npmjs.com,features,main_feature,Flow values through array of functions serially
npmjs.com,setup,setup_step,Create a new user account on the public registry
npmjs.com,setup,setup_step,Create a strong password for your account
npmjs.com,setup,setup_step,Configure two-factor authentication (2FA)
npmjs.com,setup,setup_step,Download and install Node.js and npm
npmjs.com,setup,setup_step,Configure your local environment
npmjs.com,setup,auth_method,Username/password with optional two-factor authentication (2FA)
otter.ai,pricing,plan,"name=Basic | currency=USD | key_limits=300 monthly transcription minutes, 3 lifetime audio/video file imports, 30 mins max per meeting, 1 concurrent meeting, 25 conversation history"
otter.ai,pricing,plan,"name=Pro | price_monthly=8.33 | price_annual_per_month=4.17 | currency=USD | key_limits=1200 in-app recording minutes, 10 monthly audio/video file imports, 90 mins max per meeting, 2 concurrent meetings, unlimited conversation history"
otter.ai,pricing,plan,"name=Business | price_monthly=19.99 | currency=USD | key_limits=Unlimited meetings and in-app recordings, unlimited audio/video file imports, 4 hours max per meeting, 3 concurrent meetings, unlimited conversation history"
otter.ai,pricing,plan,"name=Enterprise | currency=USD | key_limits=Contact sales for pricing; unlimited custom AI workflows, SSO, SCIM, domain capture, enterprise-grade security, HIPAA compliance add-on"
otter.ai,pricing,free_plan,True
otter.ai,pricing,pricing_model_notes,Monthly and annual billing options available; annual plans offer 50-51% savings; student discount of 20% available for Pro plans with .edu email; Business plan shows 20% off for 3 months promotional offer; prices shown in USD
otter.ai,features,main_feature,AI meeting transcription with live speaker recognition
otter.ai,features,main_feature,Automated meeting summaries with decisions and action items
otter.ai,features,main_feature,AI Chat searches across meetings and connected apps
otter.ai,features,main_feature,Bot-free desktop recording on Mac and Windows
otter.ai,features,main_feature,Automatic action item capture and assignment
otter.ai,features,main_feature,CRM integration to push sales insights automatically
otter.ai,features,main_feature,Channels to organize meetings by team or project
otter.ai,features,main_feature,Live transcription in multiple languages
otter.ai,features,main_feature,MCP Server connects meeting knowledge to ChatGPT/Claude
otter.ai,features,main_feature,SDR Agent conducts live demos and books meetings 24/7
otter.ai,features,main_feature,Recruiting Agent provides real-time interview help
otter.ai,features,main_feature,Audio/video file import and transcription
otter.ai,features,usage_limit,"Basic plan: unlimited meetings, free forever"
otter.ai,features,usage_limit,"Business plan: 6,000 monthly transcription minutes"
otter.ai,features,usage_limit,Business plan: 4 hours maximum per conversation
payoneer.com,pricing,free_plan,True
payoneer.com,pricing,pricing_model_notes,"Transaction-based pricing model. No monthly subscription fee. Annual account fee of 29.95 USD applies only if account receives less than 6,000.00 USD or equivalent in any 12 consecutive months, not charged in first year. Fees vary by payment type, payment method, currency, and payment corridor. Receiving payments: free from Payoneer balance or marketplaces; 1% from credit card (up to 3.99% + 0.49 USD); 1% from ACH/EU/UK bank. Sending payments: up to 4.00 USD/EUR/GBP same country; up to 1% + 4.00 USD different country. Withdrawals: 1.50 USD same country local currency; 1.2-4% different country. Card annual fee: 29.95 USD. Card purchases: up to 1.8% without conversion, up to 3.5% with conversion. ATM withdrawals: 3.15 USD/2.50 EUR/1.95 GBP/3.15 CAD/470 JPY + up to 1.8-3.5%."
payoneer.com,features,main_feature,Cross-border payments across 190+ countries and territories
payoneer.com,features,main_feature,Support for 70+ currencies
payoneer.com,features,main_feature,Multi-currency receiving accounts for global payments
payoneer.com,features,main_feature,"Withdraw, hold multiple currencies, track balances"
payoneer.com,features,main_feature,Corporate cards for global spending
payoneer.com,features,main_feature,Send payment requests or invoices to clients
payoneer.com,features,main_feature,Receive payments from marketplaces and integrated platforms
payoneer.com,features,main_feature,Local currency receiving accounts
payoneer.com,features,main_feature,Workforce Management solution
payoneer.com,features,main_feature,Free transfers between Payoneer customer balances
payoneer.com,features,main_feature,ACH bank debit payments (US only)
payoneer.com,features,main_feature,Credit card payment acceptance
payoneer.com,features,usage_limit,Sales over $50K USD monthly require contacting Sales
payoneer.com,features,usage_limit,ACH bank debit available US only
payoneer.com,features,usage_limit,PayPal payments available US only
payoneer.com,features,usage_limit,Product availability subject to customer eligibility and jurisdiction
razorpay.com,pricing,plan,name=Standard | currency=INR | key_limits=2% platform fee + GST
razorpay.com,pricing,plan,name=Enterprise Plan | key_limits=Contact Sales for customised pricing
razorpay.com,pricing,free_plan,True
razorpay.com,pricing,pricing_model_notes,0% platform fees for first 90 days. Standard plan: 2.15% + GST for credit/debit cards and UPI. Enterprise plan requires contact for custom pricing. Payroll subscriptions start at ₹2499/month.
razorpay.com,features,main_feature,"Payment gateway accepting cards, UPI, netbanking, wallets"
razorpay.com,features,main_feature,"Payment Links, Pages, Buttons, and Invoices included"
razorpay.com,features,main_feature,International payments support
razorpay.com,features,main_feature,Subscriptions and recurring payments
razorpay.com,features,main_feature,Smart Collect for NEFT/bank transfer tracking
razorpay.com,features,main_feature,Instant Settlements available
razorpay.com,features,main_feature,RazorpayX business banking with current accounts
razorpay.com,features,main_feature,Corporate credit card collateral-free with high limits
razorpay.com,features,main_feature,"Automated payroll, TDS, PF, ESI, PT compliance"
razorpay.com,features,main_feature,Vendor payments and scheduled payouts
razorpay.com,features,main_feature,Route for marketplace and bank transfer automation
razorpay.com,features,main_feature,API access with developer-friendly documentation
razorpay.com,features,usage_limit,Enterprise plan for merchants over ₹5L/month revenue
razorpay.com,features,usage_limit,0% platform fee for first 90 days (new signups)
razorpay.com,setup,has_public_api,True
razorpay.com,setup,sdk,React Native
razorpay.com,setup,sdk,iOS
razorpay.com,setup,sdk,Android
razorpay.com,setup,sdk,Server Side SDKs
razorpay.com,setup,key_integration,Web Integration
razorpay.com,setup,key_integration,React Native
razorpay.com,setup,key_integration,iOS Integration
razorpay.com,setup,key_integration,Android Integration
razorpay.com,setup,key_integration,Ecommerce Plugins
razorpay.com,setup,key_integration,API Playground
replicate.com,pricing,plan,"name=Pay-as-you-go (Public Models) | currency=USD | key_limits=Billed by time (per-second) or by input/output tokens/images depending on model. Examples: Claude 3.7 Sonnet $3.00/million input tokens, $0.015/thousand output tokens; FLUX Pro $0.04/output image; Deepseek-R1 $3.75/million input tokens, $0.01/thousand output tokens"
replicate.com,pricing,plan,name=Pay-as-you-go (Private Models) | currency=USD | key_limits=Billed by hardware and time. CPU Small: $0.000025/sec ($0.09/hr); CPU: $0.0001/sec ($0.36/hr); Nvidia A100 (80GB): $0.0014/sec ($5.04/hr); Nvidia H100: $0.001525/sec ($5.49/hr); Nvidia L40S: $0.000975/sec ($3.51/hr); Nvidia T4: $0.000225/sec ($0.81/hr). Fast booting fine-tunes billed only for active processing time
replicate.com,pricing,plan,"name=Enterprise | key_limits=Dedicated account manager, priority support, higher GPU limits, performance SLAs, volume discounts for large spend"
replicate.com,pricing,free_plan,False
replicate.com,pricing,pricing_model_notes,"Usage-based pricing. Public models billed by time (per-second) or by input/output tokens/images. Private models billed by hardware type and time online (including idle time, except for fast booting fine-tunes which only charge for active processing). Multi-GPU capacity available with committed spend contracts."
replicate.com,features,main_feature,Run AI models with one line of code via API
replicate.com,features,main_feature,Fine-tune models with your own data
replicate.com,features,main_feature,Deploy custom models using Cog open-source tool
replicate.com,features,main_feature,Automatic scaling up and down based on traffic
replicate.com,features,main_feature,Scale to zero with no charge when idle
replicate.com,features,main_feature,"Generate images, speech, music, and videos"
replicate.com,features,main_feature,Large Language Model (LLM) support
replicate.com,features,main_feature,Restore and caption images
replicate.com,features,main_feature,Logging and monitoring with metrics and logs
replicate.com,features,main_feature,Community-contributed thousands of production-ready models
replicate.com,features,main_feature,"Node, Python, and HTTP client support"
replicate.com,features,main_feature,Pay-per-use compute billing only while code runs
replicate.com,setup,setup_step,Visit replicate.com and sign in or try for free
replicate.com,setup,setup_step,"Choose a starting path: Node.js, Python, or Google Colab"
replicate.com,setup,setup_step,Run a model from Node.js with a few lines of JavaScript
replicate.com,setup,setup_step,Or run a model from Python via the Python client library
replicate.com,setup,setup_step,Or run any public model in a Google Colab notebook
replicate.com,setup,setup_step,Optionally fine-tune an image model with your own data
replicate.com,setup,setup_step,Optionally deploy a custom model on Replicate's infrastructure
replicate.com,setup,auth_method,API tokens (mentioned under Security/API tokens section)
replicate.com,setup,has_public_api,True
replicate.com,setup,sdk,Node.js (JavaScript)
replicate.com,setup,sdk,Python
replicate.com,setup,key_integration,Google Colab
replicate.com,setup,key_integration,Next.js
replicate.com,setup,key_integration,Discord (Python bot)
replicate.com,setup,key_integration,SwiftUI
replicate.com,setup,key_integration,Cloudflare Workers
replicate.com,setup,key_integration,"HuggingFace (LoRAs, Diffusers)"
replicate.com,setup,key_integration,ComfyUI
replicate.com,setup,key_integration,OpenAI (realtime speech)
replicate.com,setup,key_integration,Val Town (webhooks)
replicate.com,setup,key_integration,Brev (GPU)
replicate.com,setup,key_integration,Lambda Labs (GPU)
replicate.com,setup,key_integration,GitHub Actions
replicate.com,setup,key_integration,MCP server
resend.com,pricing,plan,"name=Free | price_monthly=0 | currency=USD | key_limits=3,000 emails/mo, 100 emails/day limit, 1 domain, 10,000 automation runs, 30-day data retention, 5 AI credits/mo"
resend.com,pricing,plan,"name=Pro | price_monthly=20 | currency=USD | key_limits=50,000 emails/mo, overage $0.90/1,000 emails, 10 domains, 10,000 automation runs, 30-day data retention, 100 AI credits/mo, no daily limit"
resend.com,pricing,plan,"name=Scale | price_monthly=90 | currency=USD | key_limits=100,000 emails/mo, overage $0.90/1,000 emails, 1,000 domains, 10,000 automation runs, 30-day data retention, 500 AI credits/mo, no daily limit, Slack & ticket support"
resend.com,pricing,plan,"name=Enterprise | key_limits=Custom pricing, flexible automation runs, flexible data retention, flexible domains, flexible AI credits, priority support, no daily limit"
resend.com,pricing,free_plan,True
resend.com,pricing,pricing_model_notes,"Pay-as-you-go overage model available for paid subscriptions. Extra emails charged at $0.90/1,000 emails. Automations charged at $0.0015/run beyond 10,000 free runs. Dedicated IPs add-on available at $30/mo for customers exceeding 3,000 emails/day on Scale plan."
resend.com,features,main_feature,Transactional and marketing email sending and receiving
resend.com,features,main_feature,RESTful API for email sending
resend.com,features,main_feature,SMTP relay support
resend.com,features,main_feature,Official SDKs provided
resend.com,features,main_feature,Schedule emails for future delivery
resend.com,features,main_feature,Batch sending capability
resend.com,features,main_feature,Open and link tracking
resend.com,features,main_feature,React Email integration for templating
resend.com,features,main_feature,Automation runs with pay-as-you-go scaling
resend.com,features,main_feature,Multi-region sending support
resend.com,features,main_feature,"DKIM, SPF, DMARC email authentication"
resend.com,features,main_feature,Webhook endpoints with signed security
resend.com,features,usage_limit,"Free: 3,000 emails/mo, 100 emails/day limit"
resend.com,features,usage_limit,"Free: 1 domain, 5 AI credits/mo"
resend.com,features,usage_limit,"Pro: 50,000 emails/mo, no daily limit"
resend.com,features,usage_limit,"Pro: 10 domains, 100 AI credits/mo"
resend.com,features,usage_limit,"Scale: 100,000 emails/mo, 1,000 domains"
resend.com,features,usage_limit,"Scale: 500 AI credits/mo, no daily limit"
resend.com,features,usage_limit,"All plans: 10,000 automation runs included"
resend.com,features,usage_limit,All plans: 30-day data retention (Enterprise flexible)
resend.com,features,usage_limit,Free: 1 webhook endpoint; Pro/Scale: 10 endpoints
resend.com,features,usage_limit,"Extra emails: $0.90 per 1,000 on paid plans"
resend.com,features,usage_limit,Automations overage: $0.0015 per run beyond free limit
resend.com,setup,setup_step,Verify your own domain with Resend
resend.com,setup,setup_step,Create a Resend API key
resend.com,setup,setup_step,Choose your language/framework quickstart guide
resend.com,setup,setup_step,Integrate Resend SDK into your project
resend.com,setup,setup_step,Send transactional or marketing emails
resend.com,setup,auth_method,API key
resend.com,setup,has_public_api,True
resend.com,setup,sdk,Node.js
resend.com,setup,sdk,Next.js
resend.com,setup,sdk,Express
resend.com,setup,sdk,PHP
resend.com,setup,sdk,Laravel
resend.com,setup,sdk,Python
resend.com,setup,sdk,Ruby
resend.com,setup,sdk,Rails
resend.com,setup,sdk,Go
resend.com,setup,sdk,Rust
resend.com,setup,sdk,Elixir
resend.com,setup,sdk,Java
resend.com,setup,sdk,.NET
resend.com,setup,sdk,CLI
resend.com,setup,key_integration,Webhooks
resend.com,setup,key_integration,MCP Server
resend.com,setup,key_integration,CLI
revolut.com,pricing,plan,name=Standard
revolut.com,pricing,plan,"name=Plus | price_monthly=3.99 | currency=GBP | key_limits=Better limits for spending abroad, purchase insurance"
revolut.com,pricing,plan,"name=Premium | price_monthly=7.99 | currency=GBP | key_limits=Exclusive subscriptions, better savings rates, unlimited money exchange"
revolut.com,pricing,plan,"name=Metal | price_monthly=14.99 | currency=GBP | key_limits=Travel insurance, enhanced limits, subscriptions worth £2,200 annually"
revolut.com,pricing,plan,"name=Ultra | price_monthly=55 | currency=GBP | key_limits=Unlimited airport lounge access, monthly global data, partner subscriptions, cancellation cover"
revolut.com,pricing,free_plan,True
revolut.com,pricing,pricing_model_notes,Standard plan is free. Ultra plan price noted as introductory offer.
revolut.com,features,main_feature,Bank account with salary management and auto-sorting
revolut.com,features,main_feature,Instant Access Savings up to 4% AER variable interest
revolut.com,features,main_feature,Debit cards earning RevPoints redeemable for Airline Miles
revolut.com,features,main_feature,AI assistant AIR available 24/7 in-app
revolut.com,features,main_feature,Revolut Secure 24/7 account protection with specialists
revolut.com,features,main_feature,"Commission-free investing in 5,000+ stocks and ETFs"
revolut.com,features,main_feature,International money transfers
revolut.com,features,main_feature,Virtual and physical debit cards
revolut.com,features,main_feature,Currency exchange and conversion
revolut.com,features,main_feature,Joint and professional accounts available
revolut.com,features,main_feature,Crypto services
revolut.com,features,main_feature,Mobile and data plans
revolut.com,features,usage_limit,4% AER savings rate only on Ultra plan
revolut.com,features,usage_limit,Commission-free trades within monthly allowance only
revolut.com,features,usage_limit,Trades outside allowance: 0.25% (Standard/Plus/Premium/Metal)
revolut.com,features,usage_limit,Trades outside allowance: 0.12% (Ultra/Trading Pro)
revolut.com,features,usage_limit,"4% AER on balances below £200,000; 3.51% above"
revolut.com,features,usage_limit,Better spending abroad limits on paid plans
robinhood.com,pricing,plan,name=Robinhood Gold | price_monthly=5 | currency=USD | key_limits=Zero management fees on every dollar over $100K for expert-managed portfolio
robinhood.com,pricing,free_plan,True
robinhood.com,pricing,pricing_model_notes,"Base trading platform (Robinhood Legend) is free with no additional cost, though other fees apply to brokerage account. Minimum account opening is $1. Gold is optional subscription for premium services."
robinhood.com,features,main_feature,"Trade stocks, ETFs, crypto, options, futures, prediction markets"
robinhood.com,features,main_feature,Start investing with as little as $1
robinhood.com,features,main_feature,Agentic Trading: dedicated account for AI agents to trade
robinhood.com,features,main_feature,"Agentic Credit Card: virtual card for AI agents, 3% cash back"
robinhood.com,features,main_feature,"Trade crypto 24/7 including BTC, ETH, XRP, SOL, DOGE"
robinhood.com,features,main_feature,Expert-managed portfolio that proactively adjusts investments
robinhood.com,features,main_feature,Robinhood Legend: intuitive trading tools and strategy building
robinhood.com,features,main_feature,Multi-factor authentication and 24/7 account protection
robinhood.com,features,main_feature,"IPO Access, retirement accounts, and staking available"
robinhood.com,features,main_feature,Robinhood Learn: investor education content in-app
robinhood.com,features,main_feature,Gold Card and Platinum Card banking products offered
robinhood.com,features,main_feature,Portfolio management via SEC-registered investment advisor
robinhood.com,features,usage_limit,Minimum investment as little as $1
robinhood.com,features,usage_limit,Gold management fee waived only on dollars over $100K
robinhood.com,setup,setup_step,Go to crypto account settings on Robinhood web classic to create credentials
robinhood.com,setup,setup_step,"Generate an Ed25519 public/private key pair (e.g., using Python/pynacl)"
robinhood.com,setup,setup_step,Submit your public key to create an API credential; receive your API key
robinhood.com,setup,setup_step,Install the pynacl library: pip install pynacl
robinhood.com,setup,setup_step,Create a script file and add your API key and private key to it
robinhood.com,setup,setup_step,"Build request headers: x-api-key, x-signature, and x-timestamp"
robinhood.com,setup,setup_step,"Sign each request using private key, API key, timestamp, path, method, and body"
robinhood.com,setup,setup_step,Make API calls to trading.robinhood.com endpoints (v1 or v2)
robinhood.com,setup,auth_method,"API key + Ed25519 signature (x-api-key, x-signature, x-timestamp headers)"
robinhood.com,setup,has_public_api,True
robinhood.com,setup,sdk,Python (pynacl-based example scripts provided)
robinhood.com,setup,key_integration,Robinhood Crypto Trading API v1 (no fee tiers)
robinhood.com,setup,key_integration,Robinhood Crypto Trading API v2 (with fee tiers)
salesloft.com,pricing,plan,name=Contact Sales
salesloft.com,pricing,pricing_model_notes,"Page indicates 'Packages designed for results' and 'For other pricing questions, please contact us.' No specific pricing tiers or prices are listed on the page."
salesloft.com,features,main_feature,Revenue Orchestration Platform for sales teams
salesloft.com,features,main_feature,Cadence: build and nurture sales pipeline
salesloft.com,features,main_feature,Rhythm: prioritize and take right sales actions
salesloft.com,features,main_feature,Conversation Intelligence: insights about buyers and sellers
salesloft.com,features,main_feature,Deals: manage and close sales opportunities
salesloft.com,features,main_feature,Analytics: turn revenue data into action
salesloft.com,features,main_feature,Forecast: confidently call your sales number
salesloft.com,features,main_feature,Chat Agents: turn website visitors into pipeline
salesloft.com,features,main_feature,AI Email Agents for automated outreach
salesloft.com,features,main_feature,Coaching tools for sales team performance
salesloft.com,features,main_feature,Mobile app capability
salesloft.com,features,main_feature,Automations and workflow optimization tools
seranking.com,pricing,plan,"name=Core | price_monthly=129.0 | price_annual_per_month=103.2 | currency=USD | key_limits=10 projects, 1 manager seat, 2k keywords daily, 5 domains GEO, 250k pages/month audit, 25K API credits"
seranking.com,pricing,plan,"name=Growth | price_monthly=279.0 | price_annual_per_month=223.2 | currency=USD | key_limits=30 projects, 3 manager seats, 5k keywords daily, 15 domains GEO, 2M pages/month audit, 100K API credits"
seranking.com,pricing,plan,"name=Enterprise | key_limits=Custom limits and pricing, flexible terms, full API & advanced integrations"
seranking.com,pricing,free_plan,False
seranking.com,pricing,pricing_model_notes,"Annual billing saves 20%. Free migration with annual subscription. Monthly and annual options available. Add-ons available: Agency Pack ($69/mo annual only), AI Search ($71.20-89/mo), API ($45/mo annual only). Extra manager seats, keywords, locations, and articles available as add-ons."
seranking.com,features,main_feature,Rank tracking across major search engines
seranking.com,features,main_feature,"Unlimited keyword, competitor, and backlink research"
seranking.com,features,main_feature,Website and on-page audit
seranking.com,features,main_feature,GEO research for AI visibility tracking
seranking.com,features,main_feature,"AI Search tracking across AI Overviews, AI Mode, Perplexity, ChatGPT"
seranking.com,features,main_feature,Page changes monitoring
seranking.com,features,main_feature,White-label reporting and client-facing agency tools
seranking.com,features,main_feature,Historical data across project lifetime
seranking.com,features,main_feature,Guest links for view-only collaboration
seranking.com,features,main_feature,SEO API with MCP access for automation
seranking.com,features,main_feature,"Data Studio, Matomo, GA, GSC integrations"
seranking.com,features,main_feature,Social media management via Planable bundle
seranking.com,features,usage_limit,"Core: 10 projects, 1 manager seat"
seranking.com,features,usage_limit,Core: 2k keywords & 100 prompts tracked daily
seranking.com,features,usage_limit,Core: 5 domains in GEO research
seranking.com,features,usage_limit,"Core: 250k pages/month in audit, 25K API credits"
seranking.com,features,usage_limit,"Growth: 30 projects, 3 manager seats"
seranking.com,features,usage_limit,Growth: 5k keywords & 250 prompts tracked daily
seranking.com,features,usage_limit,"Growth: 15 domains in GEO research, 2M pages/month"
seranking.com,features,usage_limit,"Free trial: 10 projects, 750 keywords/day, 20 AI prompts/day"
seranking.com,features,usage_limit,"Agency Pack add-on: 30 projects, 30 client seats"
seranking.com,features,usage_limit,AI Search add-on: 200 prompts
seranking.com,features,usage_limit,API add-on: 3M credits/month
seranking.com,features,usage_limit,Enterprise: custom limits and pricing
similarweb.com,pricing,plan,name=Contact sales
similarweb.com,pricing,free_plan,False
similarweb.com,pricing,pricing_model_notes,"Similarweb offers free tools and data on their website. Paid packages for businesses and enterprises require contacting sales for custom pricing. Self-service packages available for individuals, entrepreneurs, and small teams. Free trial available but specific duration not stated."
similarweb.com,features,main_feature,AI Search Intelligence for brand visibility across AI engines
similarweb.com,features,main_feature,Web Intelligence for competitive analysis and SEO tools
similarweb.com,features,main_feature,App Intelligence to benchmark and grow app performance
similarweb.com,features,main_feature,Sales Intelligence for prospecting and lead generation
similarweb.com,features,main_feature,Retail Intelligence with full-funnel Amazon insights
similarweb.com,features,main_feature,"AI Brand Visibility, Citation, and Sentiment Analysis"
similarweb.com,features,main_feature,Keyword research and rank tracking tools
similarweb.com,features,main_feature,Audience and competitor analysis capabilities
similarweb.com,features,main_feature,Market research and demand analysis tools
similarweb.com,features,main_feature,CRM enrichment and contact data
similarweb.com,features,main_feature,Data-as-a-Service API for digital insights at scale
similarweb.com,features,main_feature,AI Studio for natural language digital intelligence queries
similarweb.com,setup,has_public_api,True
similarweb.com,setup,key_integration,Claude Desktop
similarweb.com,setup,key_integration,Microsoft Copilot
similarweb.com,setup,key_integration,Cursor
similarweb.com,setup,key_integration,Cloud & Data Visualization Tools
similarweb.com,setup,key_integration,CRM & Sales Tools
snowflake.com,pricing,plan,"name=Standard | key_limits=Entry-level offering with core platform functionality, fully managed elastic compute, security with automatic encryption, Snowpark, data sharing, optimized storage with compression and Time Travel"
snowflake.com,pricing,plan,"name=Enterprise | key_limits=All Standard features plus multi-cluster compute, granular governance and privacy controls, extended Time Travel windows"
snowflake.com,pricing,plan,"name=Business Critical | key_limits=All Enterprise features plus tri-secret secure access, private connectivity, failover and failback for backup and disaster recovery"
snowflake.com,pricing,plan,"name=Virtual Private Snowflake | key_limits=All Business Critical features in completely separate, isolated Snowflake environment"
snowflake.com,pricing,pricing_model_notes,Consumption-based pricing model. On-demand storage pricing available month-to-month with capacity storage discounts available. Monthly fee for data stored calculated using average amount of storage used per month after compression.
snowflake.com,features,main_feature,"Fully managed data and AI platform, no infrastructure management"
snowflake.com,features,main_feature,Cross-cloud and cross-region operations via Snowgrid
snowflake.com,features,main_feature,"Built-in security: encryption, RBAC, MFA, data masking"
snowflake.com,features,main_feature,Snowflake Horizon Catalog for unified governance and discovery
snowflake.com,features,main_feature,Unified Cost Management Interface for FinOps optimization
snowflake.com,features,main_feature,Snowflake Trail for built-in observability and telemetry
snowflake.com,features,main_feature,Standard Warehouse Gen 2 with 2x faster analytics performance
snowflake.com,features,main_feature,Snowflake Adaptive Compute for automatic right-sized resources
snowflake.com,features,main_feature,Snowpark Container Services for running containers and AI/ML apps
snowflake.com,features,main_feature,Snowflake Postgres and Unistore Hybrid Tables for transactional workloads
snowflake.com,features,main_feature,Snowflake CoWork: personalized enterprise intelligence agent
snowflake.com,features,main_feature,"Data pipelines, LLM/ML model deployment, and live data sharing"
snowflake.com,features,usage_limit,30-day free trial with $400 in free credits
sofi.com,pricing,free_plan,True
sofi.com,features,main_feature,"Student loan refinancing including medical, parent, law options"
sofi.com,features,main_feature,Private student loans for undergraduate and graduate programs
sofi.com,features,main_feature,"Personal loans for home improvement, travel, weddings"
sofi.com,features,main_feature,"Mortgage loans including purchase, refinance, FHA, VA, jumbo"
sofi.com,features,main_feature,Home equity loans and HELOC
sofi.com,features,main_feature,Checking and high-yield savings accounts
sofi.com,features,main_feature,Self-directed and robo investing with IRAs and fractional shares
sofi.com,features,main_feature,Credit cards with cash rewards options
sofi.com,features,main_feature,Crypto trading available
sofi.com,features,main_feature,SoFi Coach with credit monitoring and budget planner
sofi.com,features,main_feature,"Insurance: auto, life, homeowners, renters"
sofi.com,features,main_feature,SoFi Plus membership with exclusive perks and rewards
sofi.com,features,usage_limit,Must be U.S. citizen or eligible status
sofi.com,features,usage_limit,Must meet SoFi underwriting requirements
sofi.com,features,usage_limit,Lowest rates reserved for most creditworthy borrowers
studyfetch.com,features,main_feature,AI-generated notes from study materials
studyfetch.com,features,main_feature,AI-generated flashcards
studyfetch.com,features,main_feature,AI-powered quizzes
studyfetch.com,features,main_feature,Sparky AI study assistant
studyfetch.com,features,main_feature,Text Sparky AI tool
studyfetch.com,features,main_feature,Sparky Visuals feature
studyfetch.com,features,main_feature,Record live lecture functionality
studyfetch.com,features,main_feature,Essay grader tool
studyfetch.com,features,main_feature,Audio recap feature
studyfetch.com,features,main_feature,Explainer video generation
studyfetch.com,features,main_feature,PDF to game conversion
studyfetch.com,features,main_feature,YouTube to notes conversion
surveymonkey.com,pricing,plan,name=Basic | key_limits=Free plan with limited responses per survey
surveymonkey.com,pricing,plan,name=Standard
surveymonkey.com,pricing,plan,"name=Team Advantage | price_annual_per_month=85 | currency=ILS | key_limits=3+ users, Unlimited surveys, Unlimited questions, 50,000 responses per year, Shared brand assets, User roles and permissions, Premium themes, More logic features, Accept payments, Statistical significance, Multi-survey analysis, Analyze with AI, Thematic Analysis"
surveymonkey.com,pricing,plan,"name=Team Premier | price_annual_per_month=220 | currency=ILS | key_limits=3+ users, Unlimited surveys, Unlimited questions, 100,000 responses per year, Everything in Team Advantage, White label branding, Advanced logic, Block randomization, Multilingual surveys, Crosstabs, Phone support"
surveymonkey.com,pricing,plan,"name=Enterprise | key_limits=5+ users, Unlimited surveys, Unlimited questions, Custom response limit, Everything in Team Premier, User management and reports, Enhanced governance and security, Centralized billing, Data center options, Premium onboarding, Customer Success access, SSO, Smart notifications, Custom subdomain, Rule-based tagging, Zoom integration"
surveymonkey.com,pricing,free_plan,True
surveymonkey.com,pricing,pricing_model_notes,"Team plans billed annually per user per month. Minimum 3 users for Team plans, 5+ for Enterprise. Additional responses charged at ₪0.50 per response. Monthly billing available for Standard plan. Auto-renew enabled by default."
surveymonkey.com,features,main_feature,AI-powered survey creation and insight spotting
surveymonkey.com,features,main_feature,500+ expert survey and form templates
surveymonkey.com,features,main_feature,200+ native integrations with business tools
surveymonkey.com,features,main_feature,Research panel reaching 335M+ people in 130+ countries
surveymonkey.com,features,main_feature,"Advanced logic: skip logic, branching, piping, randomization"
surveymonkey.com,features,main_feature,"Multiple question types including NPS, matrix, file upload"
surveymonkey.com,features,main_feature,"Real-time data trends, visualizations, and dashboards"
