run_id,domain,arm,category,fact_index,fact_text,verdict,evidence
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,5,A main feature is: Automatic rollback on deployments,partial,rollback pipelines
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,6,"A main feature is: Test orchestration for code from teams, agents, models",not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,7,A main feature is: CircleCI CLI with MCP server built in,partial,"AI-oriented features on the homepage: Chunk / Smarter Testing, MCP Server, Platform Toolkit"
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,8,"A main feature is: Cloud, hybrid runner, and on-premises server hosting",partial,"compute across Docker, Linux VM, Arm, Windows, macOS, and self-hosted runners"
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,9,A main feature is: Autoscaling execution environments,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,10,A main feature is: Build image registry and optimization tools,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,11,"A main feature is: Integrations with GitHub, GitLab, Bitbucket, AWS, GCP, Azure, Kubernetes",not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,12,It integrates with: GitHub,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,13,It integrates with: GitLab,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,14,It integrates with: Bitbucket,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,15,It integrates with: AWS,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,16,It integrates with: GCP,not_addressed,
2f9cd46a-fc3f-4195-af09-7b6cf7466b8b,circleci.com,vanilla-openclaw,features,17,It integrates with: Azure,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,0,A main feature is: Fast flow control library combining promises and callbacks,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,1,A main feature is: Runs functions in series or parallel combinations,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,2,A main feature is: Accepts synchronous and asynchronous functions,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,3,A main feature is: Supports retries with configurable delays and backoffs,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,4,A main feature is: Configurable timeouts per plan,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,5,A main feature is: Reusable plan objects for shared error/success handling,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,6,A main feature is: Chainable API for sequential function execution,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,7,A main feature is: Error handling with typed error callbacks (e.g. SyntaxError),not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,8,A main feature is: HTTP response support via response plan property,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,9,A main feature is: Base plan fallback for default behavior,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,10,A main feature is: Filter functions returning truthy results from input,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,11,A main feature is: Flow values through array of functions serially,not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,12,"It integrates with: Node.js fs module (readFile, writeFile examples)",not_addressed,
16162fbe-b2ae-4f42-a0cc-31357fc87245,npmjs.com,vanilla-openclaw,features,13,It integrates with: HTTP ServerResponse for 500 error handling,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,0,A main feature is: Turn-key integrations aggregating metrics across full DevOps stack,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,1,A main feature is: APM: trace requests end-to-end across distributed systems,partial,APM is listed as a feature but no detail about tracing requests end-to-end
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,2,"A main feature is: Log management: search, filter, analyze logs in context",partial,"Log Management listed as a feature, but no mention of search, filter, analyze in context"
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,3,A main feature is: Synthetic monitoring: proactive user journey and SLO management,partial,"Synthetic Monitoring listed as a feature, but no mention of SLO management"
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,4,A main feature is: Real User Monitoring: frontend performance and session metrics,partial,"Real User Monitoring listed as a feature, but no mention of frontend performance or session metrics"
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,5,"A main feature is: Network monitoring across multi-cloud, hybrid, on-premises environments",partial,"Network Monitoring listed as a feature, but multi-cloud/hybrid/on-premises detail omitted"
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,6,A main feature is: Real-time interactive dashboards with high-resolution metrics,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,7,A main feature is: Team collaboration: discuss issues in-context with production data,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,8,A main feature is: Alerting on any metric for single host or entire cluster,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,9,A main feature is: Full REST API and client libraries for custom instrumentation,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,10,"A main feature is: Cloud security: risk assessment, threat detection, vulnerability management",partial,Security
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,11,A main feature is: AI-assisted investigation reducing investigation time by up to 93%,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,12,It integrates with: SaaS and cloud providers,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,13,It integrates with: Automation tools,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,14,It integrates with: Databases and common server components,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,15,It integrates with: Source control and bug tracking,not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,16,"It integrates with: PagerDuty, Slack, e-mail alert notifications",not_addressed,
633044a2-5cf9-4ead-b975-ae6314255ec7,datadoghq.com,vanilla-openclaw,features,17,It integrates with: OpenTelemetry,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,0,"A main feature is: Built-in calling, email, and SMS communication",correct,"Calling, email, SMS/texting"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,1,A main feature is: Chloe AI sales agent for calling and qualifying leads,partial,"Chloe, their built-in AI sales agent"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,2,A main feature is: Automated workflows for outreach and CRM updates,partial,Automation/workflows ... Lead enrichment / CRM updates
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,3,A main feature is: Power dialer and predictive dialer,correct,"Power dialer (Growth), predictive dialer (Scale)"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,4,A main feature is: Lead and pipeline management with Smart Views,partial,Pipeline/deal management
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,5,A main feature is: Multi-channel inbox and task management,partial,Centralized inbox + task list
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,6,A main feature is: Live call coaching and call recording,partial,live call coaching (Scale)
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,7,A main feature is: Email open tracking and bulk email sending,partial,"Calling, email, SMS/texting"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,8,A main feature is: Meeting scheduling with calendar sync and notetaker,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,9,A main feature is: Reporting dashboards and opportunity funnel reports,partial,Reporting
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,10,"A main feature is: Role-based access, permissions, and lead visibility rules",partial,"Role-based access, lead visibility rules, live call coaching (Scale)"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,11,A main feature is: Mobile app with API access,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,12,"A stated usage limit: Solo: up to 10,000 leads, 1 user only",correct,"Solo: 1 user, 10k leads, no workflows, 500 AI credits/user/month"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,13,"A stated usage limit: Solo: 500 AI credits/user/month, no rollover",partial,"Solo: 1 user, 10k leads, no workflows, 500 AI credits/user/month"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,14,"A stated usage limit: Essentials: 1,000 AI credits/user, up to 10,000/month pool",correct,"1,000 AI credits/user/month (shared pool, up to 10k/month)"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,15,"A stated usage limit: Growth: 1,500 AI credits/user, up to 15,000/month pool",correct,"Growth: 1,500 AI credits/user/month (up to 15k/month)"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,16,"A stated usage limit: Scale: 2,000 AI credits/user, up to 20,000/month pool",correct,"Scale: 2,000 AI credits/user/month (up to 20k/month)"
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,17,A stated usage limit: Solo/Essentials: 3 connected email accounts; Growth/Scale: 10,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,18,A stated usage limit: Solo/Essentials: call recording retained 30 days; Growth: 90 days,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,19,A stated usage limit: Scale: unlimited call recording retention,correct,Scale: unlimited call recording retention; advanced access controls
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,20,It integrates with: Claude,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,21,It integrates with: ChatGPT,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,22,It integrates with: Zoom,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,23,It integrates with: Segment,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,24,It integrates with: Zapier,not_addressed,
dfc17ae6-105d-429f-93ad-77108269f702,close.com,vanilla-openclaw,features,25,It integrates with: Calendly,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,0,A main feature is: Electronic signature sending via envelopes,partial,"eSignature: send, sign, track documents"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,1,A main feature is: AI-assisted agreement summary and management,correct,AI-assisted agreement analysis and management
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,2,A main feature is: Reusable templates for faster setup,partial,"Plus templates, shared commenting, integrations, and AI-driven contract insights"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,3,A main feature is: 1000+ partner integrations and App Center,partial,"integrations, and AI-driven contract insights"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,4,A main feature is: Real-time audit trail for all agreements,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,5,A main feature is: Mobile app and mobile-responsive signing,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,6,A main feature is: Real-time commenting for team collaboration,partial,"shared commenting, integrations, and AI-driven contract insights"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,7,A main feature is: Bulk sending to multiple recipients at once,partial,Bulk Send: each recipient counts as a separate envelope; newer/upgraded accounts may face limits
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,8,A main feature is: Payment collection during signing process,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,9,A main feature is: Mobile-friendly web forms for data collection,partial,"Web Forms listed as a feature, but no mention of mobile-friendly or data collection"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,10,A main feature is: SMS delivery for faster signature collection,correct,Multi-channel Delivery: SMS / WhatsApp
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,11,A main feature is: Identity verification to reduce fraud risk,correct,Identify (signer ID verification)
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,12,A stated usage limit: Personal: 5 envelopes per month,partial,Free/Individual/Personal accounts show envelopes used and remaining
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,13,A stated usage limit: Standard: 100 envelopes per user per year,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,14,A stated usage limit: Business Pro: 100 envelopes per user per year,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,15,A stated usage limit: Enhanced: custom envelope limits,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,16,A stated usage limit: Standard: 5 SMS deliveries one-time bonus,not_addressed,"agent discusses per-envelope SMS recipient limit, not Standard plan bonus"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,17,A stated usage limit: Standard: 5 identity verifications one-time bonus,not_addressed,
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,18,It integrates with: Salesforce document generation (Enhanced plan),partial,Gen for Salesforce
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,19,It integrates with: 1000+ partner integrations across all plans,partial,"integrations, and AI-driven contract insights"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,20,It integrates with: Cloud storage seamless connections,partial,"integrations, and AI-driven contract insights"
ea5329b2-cbce-4b5d-bd9d-821366b82e2c,docusign.com,vanilla-openclaw,features,21,It integrates with: Industry-leading APIs available,partial,Developer Center / APIs
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,0,A main feature is: Real-time contact syncing,not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,1,A main feature is: Automatic data enrichment for companies and people,partial,"Agents for prospecting, enrichment, qualification, routing, and outreach"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,2,A main feature is: AI agents and Ask Attio AI assistant,correct,"Agents for prospecting...Ask Attio AI chat: search, summarize, create/update records"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,3,A main feature is: Call Intelligence and email sequences,correct,"Call intelligence: recording, transcripts, AI summaries ... Email sending, mass send, sequences"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,4,A main feature is: Workflows with integration blocks for automation,partial,Workflows/automation
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,5,A main feature is: Custom objects and relationship attributes,partial,"custom objects, permissions/admin controls"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,6,A main feature is: Advanced reporting with funnel and insight reports,partial,Forecasting/reporting
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,7,A main feature is: Email and calendar sync per user,partial,Inbox + calendar sync with automatic logging
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,8,A main feature is: Bulk email sending with visibility controls,partial,Mass send cap: Free 10 recipients at once; others 50
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,9,"A main feature is: MCP server, API, webhook, and App SDK access",not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,10,A main feature is: Permission controls with team and individual management,partial,permissions/admin controls
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,11,A main feature is: Record and entry templates with formula attributes,not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,12,"A stated usage limit: Free: up to 3 seats, 3 objects, 50,000 records",partial,"Free: up to 3 seats ... Free: 50,000"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,13,"A stated usage limit: Plus: up to 10 seats, 5 objects, 250,000 records",partial,"Plus: up to 10 seats ... Plus: 250,000 ... record limits"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,14,"A stated usage limit: Pro: unlimited seats, 12 objects, 1,000,000 records",partial,"Pro: 1,000,000 records mentioned; unlimited seats and 12 objects not addressed"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,15,"A stated usage limit: Enterprise: unlimited seats, objects, and records",incorrect,"Enterprise: custom (for seats, credits, and records — not ""unlimited"")"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,16,"A stated usage limit: Free: 200 emails/month; Plus: 1,000 emails/month",correct,"Monthly per user: Free 200, Plus 1,000, Pro/Enterprise unlimited"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,17,"A stated usage limit: Bulk email: 10 at once (Free), 50 at once (Plus+)",correct,Mass send cap: Free 10 recipients at once; others 50
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,18,"A stated usage limit: Free: 100 seat credits/user/mo, 250 workspace credits/mo",partial,Free: 250/month workspace credits listed; no mention of 100 seat credits/user/mo
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,19,"A stated usage limit: Plus: 500 seat credits/user/mo, 1,500 workspace credits/mo",partial,"Plus: 1,500/month workspace credits listed; no mention of 500 seat credits/user/mo"
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,20,It integrates with: Gmail and Outlook email sync,partial,Attio isn't an ESP; it sends through your synced Gmail/Microsoft account
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,21,It integrates with: Slack,not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,22,"It integrates with: Salesforce, HubSpot, Pipedrive, Zoho (import)",not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,23,It integrates with: Segment and Mailchimp,not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,24,It integrates with: Zapier,not_addressed,
3862bcba-75dd-48eb-a023-bf69f95adc51,attio.com,vanilla-openclaw,features,25,It integrates with: Outreach and Mixmax,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,0,A main feature is: NVIDIA and AMD Cloud GPUs for AI workloads,partial,Bare metal / GPU workloads
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,1,A main feature is: VX1 Cloud Compute powered by AMD EPYC CPUs,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,2,A main feature is: Optimized Cloud Compute VMs with NVMe SSD,partial,Cloud compute / instances
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,3,A main feature is: Standard Cloud Compute affordable VMs,partial,Cloud compute / instances
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,4,A main feature is: Fully automated Bare Metal dedicated servers,partial,Bare metal / GPU workloads
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,5,A main feature is: Managed Kubernetes container orchestration,correct,Kubernetes Engine (VKE)
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,6,"A main feature is: Object, Block, and File System storage options",correct,"Storage: block storage, object storage, file system, storage gateway, backups, snapshots"
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,7,A main feature is: Managed Databases service,correct,Managed databases
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,8,A main feature is: CDN and Load Balancers networking solutions,correct,"CDN, Load balancers listed under Networking features"
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,9,A main feature is: 33 global data center regions,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,10,A main feature is: AI-powered Vultr Agent for cloud resource management,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,11,A main feature is: Marketplace with plug-and-play SaaS applications,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,12,"It integrates with: AMD (EPYC, Instinct GPUs)",not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,13,It integrates with: NVIDIA (HGX B200 GPUs),not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,14,It integrates with: Backblaze storage,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,15,It integrates with: Chainstack Blockchain Management,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,16,It integrates with: NetApp storage solutions,not_addressed,
efbd1e48-5f4e-4f43-9801-4e682d90edf9,vultr.com,vanilla-openclaw,features,17,It integrates with: Run:ai GPU orchestration,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,0,A main feature is: Real-time web and X search,correct,"Built-in tools: web search, X search, code interpreter, image generation"
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,1,A main feature is: Voice mode,correct,"voice chat, image/video generation, real-time search, coding help, advanced reasoning"
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,2,A main feature is: SOC 2 compliance (Type I & II),not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,3,A main feature is: Connectors for integrations,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,4,A main feature is: Image generation (Imagine),correct,"image generation, collections search, function calling... Imagine API (images + video)"
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,5,A main feature is: Video generation,correct,"video generation, real-time search, coding help, advanced reasoning"
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,6,A main feature is: Grok Build app creation tool,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,7,A main feature is: Expert mode access,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,8,A main feature is: Team seat management and admin controls,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,9,A main feature is: Role-based access control (RBAC),not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,10,A main feature is: Single Sign-On (SSO) and Directory Sync (SCIM),not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,11,"A main feature is: Web, iOS, Android apps available",correct,"Grok app on web/iOS/Android: voice chat, image/video generation, real-time search"
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,12,A stated usage limit: Free plan has limited real-time web and X search,partial,"Free Grok: usable ""within generous limits"""
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,13,A stated usage limit: SuperGrok offers higher rate limits across all features,correct,SuperGrok: higher limits + multi-agent reasoning
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,14,A stated usage limit: Enterprise offers custom rate limits,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,15,It integrates with: Grok on X (Twitter/X platform),partial,"Built-in tools: web search, X search, code interpreter, image generation"
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,16,It integrates with: Identity provider via SSO and SCIM,not_addressed,
869d2a67-1b8b-421d-bdfe-e51be7ed1080,x.ai,vanilla-openclaw,features,17,It integrates with: Connectors (mentioned but unspecified),partial,"Built-in tools: web search, X search, code interpreter, image generation, collections search, function calling"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,0,A main feature is: Unlimited tasks and projects organization,correct,unlimited tasks/projects/comments/messages/storage
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,1,"A main feature is: List, board, calendar, timeline, and Gantt views",partial,"Views: list, board, calendar, timeline, Gantt, My Tasks, Home"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,2,A main feature is: Unlimited automations for assignments and notifications,partial,"rules/automation, templates"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,3,A main feature is: Reporting dashboards with charts and metrics,correct,"reporting dashboards listed under Goals, portfolios, reporting dashboards"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,4,A main feature is: Goals tracking connected to company-wide objectives,partial,"Goals, portfolios, reporting dashboards"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,5,A main feature is: Workload and capacity planning across portfolios,partial,"workload, capacity planning"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,6,A main feature is: Approvals and proofing with PDF/design annotation,not_addressed,
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,7,"A main feature is: Custom fields, templates, and forms with branching",partial,"Custom fields, status updates, forms, rules/automation, templates"
a58b2311-bbb6-43dd-be64-f9bc31798676,asana.com,vanilla-openclaw,features,8,A main feature is: AI Studio with credits for automated workflows,partial,AI Studio Basic: includes monthly credits and rate limits; Plus/Pro are paid options
